CourseId,ReviewId,Review,Label,SemanticUnits
machine-learning,8422,The best Machine learning course ever. Provides intuition to every concept in this course. Prof. Andrew Ng makes things easier for beginners. Best lectures with fine balance of quiz and assignments. Thanks to Stanford University and prof. Andrew Ng.,5,"['best machine learning course ever', 'provides intuition every concept course', 'prof', 'andrew ng makes things easier beginners', 'best lectures fine balance quiz assignments', 'thanks stanford university prof', 'andrew ng']"
machine-learning,8423,Really amazing that this kind of instruction is available for free.,5,['really amazing kind instruction available free']
machine-learning,8424,I really like the way the course has been structured. I am actually learning something totally new without spending lot of time.,5,"['really like way course structured', 'actually learning something totally new without spending lot time']"
machine-learning,8425,Easy to follow and practical. Assignments keep you engaged with the course.,5,"['easy follow practical', 'assignments keep engaged course']"
machine-learning,8426,"Excellent course, easy to understand and contains great examples, but quite demanding, it require quite dedication.",5,['excellent course easy understand contains great examples quite demanding require quite dedication']
machine-learning,8427,The best introduction to machine learning currently available. Absolutely essential.,5,"['best introduction machine learning currently available', 'absolutely essential']"
machine-learning,8428,Some bugs but this course is very good,5,['bugs course good']
machine-learning,8429,The approach used by Stanford is really focussed on theory with a good dose of practise. The practise is due to the use of Octave as programming environment direct and not as troublesome as it would have been when using another programming language like Python or Java.Having a background in linear algebra certainly helps.,5,"['approach used stanford really focussed theory good dose practise', 'practise due use octave programming environment direct', 'not troublesome would using another programming language like python java', 'background linear algebra certainly helps']"
machine-learning,8430,"The topic is interesting, the course content is presented clearly, and the lectures are informative. While the assignments can be challenging, they really help to reenforce the lessons.From what I gather, the class was recently moved over from an older Coursera model/design. This is frustratingly apparent at times. Some information can be difficult to find, particularly in the Discussion section. I would love to see this class updated to match the quality of some more recent classes I have taken.",4,"['topic interesting course content presented clearly lectures informative', 'assignments challenging really help reenforce lessons', 'gather class recently moved older coursera model design', 'frustratingly apparent times', 'information difficult find particularly discussion section', 'would love see class updated match quality recent classes taken']"
machine-learning,8431,"Very good course to learn machine learning, and this is the second time to learn this course.",5,['good course learn machine learning second time learn course']
machine-learning,8432,Very interesting,5,['very interesting']
machine-learning,8433,"It was amazingly done, but sadly it is not up to date any more.",4,['amazingly done sadly not date']
